No.,Time,Source,Destination,Protocol,Length,Info
2201,1285.947648,104.199.64.16,192.168.100.119,TCP,264,"4070  >  53540 [PSH, ACK] Seq=16174 Ack=11398 Win=159744 Len=198 TSval=229829536 TSecr=752560016"
2202,1285.950395,192.168.100.119,104.199.64.16,TCP,204,"53540  >  4070 [PSH, ACK] Seq=11398 Ack=16372 Win=130816 Len=138 TSval=752560065 TSecr=229829536"
2203,1285.968637,104.199.64.16,192.168.100.119,TCP,270,"4070  >  53540 [PSH, ACK] Seq=16372 Ack=11536 Win=159744 Len=204 TSval=229829541 TSecr=752560065"
2204,1285.971382,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=11536 Ack=16576 Win=130816 Len=0 TSval=752560086 TSecr=229829541
2205,1286.008862,192.168.100.119,104.199.64.16,TCP,195,"53540  >  4070 [PSH, ACK] Seq=11536 Ack=16576 Win=131072 Len=129 TSval=752560123 TSecr=229829541"
2206,1286.027356,104.199.64.16,192.168.100.119,TCP,175,"4070  >  53540 [PSH, ACK] Seq=16576 Ack=11665 Win=163840 Len=109 TSval=229829556 TSecr=752560123"
2207,1286.030349,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=11665 Ack=16685 Win=130944 Len=0 TSval=752560143 TSecr=229829556
2208,1286.050838,192.168.100.119,104.199.64.16,TCP,201,"53540  >  4070 [PSH, ACK] Seq=11665 Ack=16685 Win=131072 Len=135 TSval=752560150 TSecr=229829556"
2209,1286.051336,192.168.100.119,104.199.64.16,TCP,201,"[TCP Retransmission] 53540  >  4070 [PSH, ACK] Seq=11665 Ack=16685 Win=131072 Len=135 TSval=752560150 TSecr=229829556"
2210,1286.068577,104.199.64.16,192.168.100.119,TCP,78,4070  >  53540 [ACK] Seq=16685 Ack=11800 Win=167936 Len=0 TSval=229829566 TSecr=752560150 SLE=11665 SRE=11800
2211,1286.069576,104.199.64.16,192.168.100.119,TCP,264,"4070  >  53540 [PSH, ACK] Seq=16685 Ack=11800 Win=167936 Len=198 TSval=229829567 TSecr=752560150"
2212,1286.076823,192.168.100.119,104.199.64.16,TCP,204,"53540  >  4070 [PSH, ACK] Seq=11800 Ack=16685 Win=131072 Len=138 TSval=752560188 TSecr=229829566"
2213,1286.077321,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=11938 Ack=16883 Win=130816 Len=0 TSval=752560188 TSecr=229829567
2214,1286.082819,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=1 Ack=231 Win=28160 Len=0 TSval=3306539958 TSecr=752830757
2215,1286.089567,54.148.237.63,192.168.100.119,TLSv1.2,1514,Server Hello
2216,1286.089816,54.148.237.63,192.168.100.119,TCP,1514,443  >  58734 [ACK] Seq=1449 Ack=231 Win=28160 Len=1448 TSval=3306539958 TSecr=752830757 [TCP PDU reassembled in 2220]
2217,1286.093063,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=231 Ack=2897 Win=129536 Len=0 TSval=752830971 TSecr=3306539958
2218,1286.127046,54.148.237.63,192.168.100.119,TCP,1514,443  >  58734 [ACK] Seq=2897 Ack=231 Win=28160 Len=1448 TSval=3306539958 TSecr=752830757 [TCP PDU reassembled in 2220]
2219,1286.130043,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=231 Ack=4345 Win=131072 Len=0 TSval=752831008 TSecr=3306539958
2220,1286.166772,54.148.237.63,192.168.100.119,TLSv1.2,510,"Certificate, Server Key Exchange, Server Hello Done"
2221,1286.180014,104.199.64.16,192.168.100.119,TCP,270,"4070  >  53540 [PSH, ACK] Seq=16883 Ack=11938 Win=167936 Len=204 TSval=229829575 TSecr=752560188"
2222,1286.189259,192.168.100.119,104.199.64.16,TCP,204,"[TCP Spurious Retransmission] 53540  >  4070 [PSH, ACK] Seq=11800 Ack=16883 Win=131072 Len=138 TSval=752560285 TSecr=229829567"
2223,1286.196005,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=231 Ack=4789 Win=130560 Len=0 TSval=752831069 TSecr=3306539958
2224,1286.196504,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=11938 Ack=17087 Win=130816 Len=0 TSval=752560307 TSecr=229829575
2225,1286.207499,104.199.64.16,192.168.100.119,TCP,78,[TCP Dup ACK 2221#1] 4070  >  53540 [ACK] Seq=17087 Ack=11938 Win=167936 Len=0 TSval=229829601 TSecr=752560285 SLE=11800 SRE=11938
2226,1286.247226,192.168.100.119,54.148.237.63,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
2227,1286.449363,54.148.237.63,192.168.100.119,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
2228,1286.449366,54.148.237.63,192.168.100.119,TLSv1.2,135,Application Data
2229,1286.45211,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=357 Ack=4840 Win=130944 Len=0 TSval=752831327 TSecr=3306540049
2230,1286.455107,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=357 Ack=4909 Win=130944 Len=0 TSval=752831330 TSecr=3306540049
2231,1286.455857,192.168.100.119,54.148.237.63,TLSv1.2,119,Application Data
2232,1286.456356,192.168.100.119,54.148.237.63,TLSv1.2,116,Application Data
2233,1286.456856,192.168.100.119,54.148.237.63,TLSv1.2,108,Application Data
2234,1286.458605,192.168.100.119,54.148.237.63,TLSv1.2,211,Application Data
2235,1286.459356,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=647 Ack=4909 Win=131072 Len=1448 TSval=752831331 TSecr=3306540049 [TCP PDU reassembled in 2237]
2236,1286.460107,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=2095 Ack=4909 Win=131072 Len=1448 TSval=752831331 TSecr=3306540049 [TCP PDU reassembled in 2237]
2237,1286.460605,192.168.100.119,54.148.237.63,TLSv1.2,1304,Application Data
2238,1286.657743,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=4909 Ack=460 Win=28160 Len=0 TSval=3306540101 TSecr=752831330
2239,1286.657746,54.148.237.63,192.168.100.119,TLSv1.2,104,Application Data
2240,1286.659491,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=4947 Ack=647 Win=29184 Len=0 TSval=3306540102 TSecr=752831330
2241,1286.668237,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=4947 Ack=3543 Win=34816 Len=0 TSval=3306540104 TSecr=752831331
2242,1286.675734,192.168.100.119,54.148.237.63,TCP,584,58734  >  443 [ACK] Seq=4781 Ack=4947 Win=130944 Len=518 TSval=752831534 TSecr=3306540101 [TCP PDU reassembled in 2244]
2243,1286.678982,192.168.100.119,54.148.237.63,TCP,1514,58734  >  443 [ACK] Seq=5299 Ack=4947 Win=131072 Len=1448 TSval=752831551 TSecr=3306540104 [TCP PDU reassembled in 2244]
2244,1286.67973,192.168.100.119,54.148.237.63,TLSv1.2,1154,"Application Data, Application Data"
2245,1286.708214,54.148.237.63,192.168.100.119,TLSv1.2,108,Application Data
2246,1286.711462,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=7835 Ack=4989 Win=130944 Len=0 TSval=752831583 TSecr=3306540114
2247,1286.746942,192.168.100.119,104.199.64.16,TCP,195,"53540  >  4070 [PSH, ACK] Seq=11938 Ack=17087 Win=131072 Len=129 TSval=752560844 TSecr=229829601"
2248,1286.764182,104.199.64.16,192.168.100.119,TCP,66,4070  >  53540 [ACK] Seq=17087 Ack=12067 Win=172032 Len=0 TSval=229829740 TSecr=752560844
2249,1286.880617,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=4989 Ack=6747 Win=43520 Len=0 TSval=3306540157 TSecr=752831534
2250,1286.919845,54.148.237.63,192.168.100.119,TCP,66,443  >  58734 [ACK] Seq=4989 Ack=7835 Win=46592 Len=0 TSval=3306540167 TSecr=752831551
2251,1286.933088,104.199.64.16,192.168.100.119,TCP,175,"4070  >  53540 [PSH, ACK] Seq=17087 Ack=12067 Win=172032 Len=109 TSval=229829783 TSecr=752560844"
2252,1286.941582,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=12067 Ack=17196 Win=130944 Len=0 TSval=752561045 TSecr=229829783
2253,1286.950079,54.148.237.63,192.168.100.119,TLSv1.2,279,Application Data
2254,1286.950083,54.148.237.63,192.168.100.119,TLSv1.2,104,Application Data
2255,1286.953324,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=7835 Ack=5202 Win=130816 Len=0 TSval=752831823 TSecr=3306540174
2256,1286.953825,192.168.100.119,54.148.237.63,TCP,66,58734  >  443 [ACK] Seq=7835 Ack=5240 Win=130816 Len=0 TSval=752831823 TSecr=3306540174
2257,1287.122233,192.168.100.119,104.199.64.16,TCP,195,"53540  >  4070 [PSH, ACK] Seq=12067 Ack=17196 Win=131072 Len=129 TSval=752561225 TSecr=229829783"
2258,1287.13922,104.199.64.16,192.168.100.119,TCP,66,4070  >  53540 [ACK] Seq=17196 Ack=12196 Win=172032 Len=0 TSval=229829834 TSecr=752561225
2259,1287.140468,104.199.64.16,192.168.100.119,TCP,175,"4070  >  53540 [PSH, ACK] Seq=17196 Ack=12196 Win=172032 Len=109 TSval=229829834 TSecr=752561225"
2260,1287.15546,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=12196 Ack=17305 Win=130944 Len=0 TSval=752561255 TSecr=229829834
2261,1287.168953,192.168.100.119,104.199.64.136,TCP,66,"53539  >  80 [FIN, ACK] Seq=208 Ack=470 Win=131072 Len=0 TSval=752561269 TSecr=191057261"
2262,1287.178946,192.168.100.119,104.199.64.16,TCP,201,"53540  >  4070 [PSH, ACK] Seq=12196 Ack=17305 Win=131072 Len=135 TSval=752561278 TSecr=229829834"
2263,1287.188691,104.199.64.136,192.168.100.119,TCP,66,"80  >  53539 [FIN, ACK] Seq=470 Ack=209 Win=25728 Len=0 TSval=191059769 TSecr=752561269"
2264,1287.197436,104.199.64.16,192.168.100.119,TCP,264,"4070  >  53540 [PSH, ACK] Seq=17305 Ack=12331 Win=172032 Len=198 TSval=229829849 TSecr=752561278"
2265,1287.209929,192.168.100.119,104.199.64.136,TCP,66,53539  >  80 [ACK] Seq=209 Ack=471 Win=131072 Len=0 TSval=752561308 TSecr=191059769
2266,1287.210428,192.168.100.119,104.199.64.16,TCP,66,53540  >  4070 [ACK] Seq=12331 Ack=17503 Win=130816 Len=0 TSval=752561308 TSecr=229829849
2267,1287.501514,PhilipsLight_75:b3:82,Ubiquiti_43:93:d5,ARP,60,Who has 192.168.100.1? Tell 192.168.100.118
2268,1287.501518,Ubiquiti_43:93:d5,PhilipsLight_75:b3:82,ARP,60,192.168.100.1 is at 78:8a:20:43:93:d5
2269,1288.841756,192.168.100.119,224.0.0.251,MDNS,155,"Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _spotify-connect._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
2270,1288.842255,fe80::4a4:979d:929f:8f45,ff02::fb,MDNS,175,"Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _spotify-connect._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
2271,1289.114354,192.168.100.119,13.32.98.165,TLSv1.2,97,Encrypted Alert
2272,1289.114847,192.168.100.119,13.32.98.165,TCP,66,"58732  >  443 [FIN, ACK] Seq=775 Ack=6883 Win=131072 Len=0 TSval=752833964 TSecr=256376448"
2273,1289.116846,13.32.98.165,192.168.100.119,TCP,66,443  >  58732 [ACK] Seq=6883 Ack=775 Win=31232 Len=0 TSval=256379508 TSecr=752833964
2274,1289.116848,13.32.98.165,192.168.100.119,TCP,66,"443  >  58732 [FIN, ACK] Seq=6883 Ack=775 Win=31232 Len=0 TSval=256379508 TSecr=752833964"
2275,1289.11685,13.32.98.165,192.168.100.119,TCP,66,443  >  58732 [ACK] Seq=6884 Ack=776 Win=31232 Len=0 TSval=256379508 TSecr=752833964
2276,1289.119843,192.168.100.119,13.32.98.165,TCP,66,"[TCP Retransmission] 58732  >  443 [FIN, ACK] Seq=775 Ack=6884 Win=131072 Len=0 TSval=752833987 TSecr=256379508"
2277,1290.821135,192.168.100.118,192.168.100.1,DNS,78,Standard query 0x0013 A bridge.meethue.com
2278,1290.823626,192.168.100.1,192.168.100.118,DNS,94,Standard query response 0x0013 A bridge.meethue.com A 130.211.93.93
2279,1290.824128,192.168.100.118,130.211.93.93,TCP,74,37346  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=66222 TSecr=0 WS=8
2280,1290.842366,130.211.93.93,192.168.100.118,TCP,74,"80  >  37346 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1482699584 TSecr=66222 WS=128"
2281,1290.84237,192.168.100.118,130.211.93.93,TCP,66,37346  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=66224 TSecr=1482699584
2282,1290.842615,192.168.100.118,130.211.93.93,TCP,71,"37346  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=5 TSval=66224 TSecr=1482699584 [TCP PDU reassembled in 2284]"
2283,1290.860356,130.211.93.93,192.168.100.118,TCP,66,80  >  37346 [ACK] Seq=1 Ack=6 Win=29056 Len=0 TSval=1482699602 TSecr=66224
2284,1290.860605,192.168.100.118,130.211.93.93,HTTP,729,POST /queue/getmessage?duration=180000&interval=25&sso=332e96e8b49854ddc24b9b9cd5dcce82b2c3df6b826fbd548f22e6700159c9328aee4753fc03c5cf83e984a6342de0f6c7863b4d98cfdf29fa045fc7d5229c46ea883c9e66863dcb9065c81233503c04ac2f159dda54af1aa346a4190a66332b0f40831d90425b767a65b8aae7d60f1974f8bfd1a1d78610848e3cc7de18c3ea612a&i=41a40d983397a521b3ce585670f5dd63&auth=3ae74cda4c114146fe79bfbb4456ce5db61c62a7 HTTP/1.1  (text/plain)
2285,1290.884343,130.211.93.93,192.168.100.118,TCP,66,80  >  37346 [ACK] Seq=1 Ack=669 Win=30336 Len=0 TSval=1482699626 TSecr=66225
2286,1290.890089,130.211.93.93,192.168.100.118,HTTP,276,HTTP/1.1 200 OK  (text/plain)
2287,1290.890092,130.211.93.93,192.168.100.118,TCP,66,"80  >  37346 [FIN, ACK] Seq=211 Ack=669 Win=30336 Len=0 TSval=1482699629 TSecr=66225"
2288,1290.890338,192.168.100.118,130.211.93.93,TCP,66,37346  >  80 [ACK] Seq=669 Ack=211 Win=30272 Len=0 TSval=66228 TSecr=1482699629
2289,1290.891087,192.168.100.118,130.211.93.93,TCP,66,"37346  >  80 [FIN, ACK] Seq=669 Ack=212 Win=30272 Len=0 TSval=66228 TSecr=1482699629"
2290,1290.90858,130.211.93.93,192.168.100.118,TCP,66,80  >  37346 [ACK] Seq=212 Ack=670 Win=30336 Len=0 TSval=1482699650 TSecr=66228
2291,1291.491997,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0014 AAAA dcp.cpp.philips.com
2292,1291.494245,192.168.100.1,192.168.100.118,DNS,137,Standard query response 0x0014 AAAA dcp.cpp.philips.com SOA ns1.ext.philips.com
2293,1291.494745,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0015 A dcp.cpp.philips.com
2294,1291.497244,192.168.100.1,192.168.100.118,DNS,95,Standard query response 0x0015 A dcp.cpp.philips.com A 5.79.62.93
2295,1291.497743,192.168.100.118,5.79.62.93,TCP,74,34526  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=66289 TSecr=0 WS=8
2296,1291.523984,5.79.62.93,192.168.100.118,TCP,74,"80  >  34526 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3623193979 TSecr=66289 SACK_PERM"
2297,1291.523989,192.168.100.118,5.79.62.93,TCP,66,34526  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=66292 TSecr=3623193979
2298,1291.524228,192.168.100.118,5.79.62.93,TCP,584,"34526  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=518 TSval=66292 TSecr=3623193979 [TCP PDU reassembled in 2300]"
2299,1291.556961,5.79.62.93,192.168.100.118,TCP,66,80  >  34526 [ACK] Seq=1 Ack=519 Win=4658 Len=0 TSval=3623194012 TSecr=66292
2300,1291.55746,192.168.100.118,5.79.62.93,HTTP,1154,POST /DcpRequestHandler/index.ashx HTTP/1.1  (application/cb-encrypted)
2301,1291.583695,5.79.62.93,192.168.100.118,TCP,66,80  >  34526 [ACK] Seq=1 Ack=1607 Win=5746 Len=0 TSval=3623194039 TSecr=66295
2302,1291.589442,5.79.62.93,192.168.100.118,HTTP,238,[TCP Previous segment not captured] Continuation
2303,1291.589692,5.79.62.93,192.168.100.118,TCP,1434,"[TCP Out-Of-Order] 80  >  34526 [PSH, ACK] Seq=1 Ack=1607 Win=5746 Len=1368 TSval=3623194041 TSecr=66295"
2304,1291.589695,192.168.100.118,5.79.62.93,TCP,78,[TCP Dup ACK 2297#1] 34526  >  80 [ACK] Seq=1607 Ack=1 Win=30016 Len=0 TSval=66298 TSecr=3623194039 SLE=1369 SRE=1541
2305,1291.589696,192.168.100.118,5.79.62.93,TCP,66,34526  >  80 [ACK] Seq=1607 Ack=1541 Win=32832 Len=0 TSval=66298 TSecr=3623194041
2306,1291.58994,192.168.100.118,5.79.62.93,TCP,66,"34526  >  80 [FIN, ACK] Seq=1607 Ack=1541 Win=32832 Len=0 TSval=66298 TSecr=3623194041"
2307,1291.590689,5.79.62.93,192.168.100.118,TCP,66,"80  >  34526 [FIN, ACK] Seq=1541 Ack=1607 Win=5746 Len=0 TSval=3623194041 TSecr=66295"
2308,1291.590692,192.168.100.118,5.79.62.93,TCP,66,34526  >  80 [ACK] Seq=1608 Ack=1542 Win=32832 Len=0 TSval=66298 TSecr=3623194041
2309,1291.59169,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0016 AAAA dcp.cpp.philips.com
2310,1291.59219,192.168.100.1,192.168.100.118,DNS,79,Standard query response 0x0016 AAAA dcp.cpp.philips.com
2311,1291.592689,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0017 A dcp.cpp.philips.com
2312,1291.593189,192.168.100.1,192.168.100.118,DNS,95,Standard query response 0x0017 A dcp.cpp.philips.com A 5.79.62.93
2313,1291.593688,192.168.100.118,5.79.62.93,TCP,74,34527  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=66299 TSecr=0 WS=8
2314,1291.605932,192.168.100.119,54.148.254.217,TCP,78,"58736  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=128 TSval=752836472 TSecr=0 SACK_PERM"
2315,1291.615677,5.79.62.93,192.168.100.118,TCP,66,80  >  34526 [ACK] Seq=1542 Ack=1608 Win=5746 Len=0 TSval=3623194071 TSecr=66298
2316,1291.619924,5.79.62.93,192.168.100.118,TCP,74,"80  >  34527 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3623194074 TSecr=66299 SACK_PERM"
2317,1291.620173,192.168.100.118,5.79.62.93,TCP,66,34527  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=66301 TSecr=3623194074
2318,1291.620424,192.168.100.118,5.79.62.93,TCP,584,"34527  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=518 TSval=66301 TSecr=3623194074 [TCP PDU reassembled in 2320]"
2319,1291.652907,5.79.62.93,192.168.100.118,TCP,66,80  >  34527 [ACK] Seq=1 Ack=519 Win=4658 Len=0 TSval=3623194107 TSecr=66301
2320,1291.653405,192.168.100.118,5.79.62.93,HTTP,1154,POST /DcpRequestHandler/index.ashx HTTP/1.1  (application/cb-encrypted)
2321,1291.68164,5.79.62.93,192.168.100.118,TCP,66,80  >  34527 [ACK] Seq=1 Ack=1607 Win=5746 Len=0 TSval=3623194134 TSecr=66305
2322,1291.705127,5.79.62.93,192.168.100.118,HTTP,858,HTTP/1.1 200 OK  (application/cb-encrypted)
2323,1291.705132,5.79.62.93,192.168.100.118,TCP,66,"80  >  34527 [FIN, ACK] Seq=793 Ack=1607 Win=5746 Len=0 TSval=3623194156 TSecr=66305"
2324,1291.705375,192.168.100.118,5.79.62.93,TCP,66,34527  >  80 [ACK] Seq=1607 Ack=793 Win=30096 Len=0 TSval=66310 TSecr=3623194156
2325,1291.705874,192.168.100.118,5.79.62.93,TCP,66,"34527  >  80 [FIN, ACK] Seq=1607 Ack=794 Win=30096 Len=0 TSval=66310 TSecr=3623194156"
2326,1291.73186,5.79.62.93,192.168.100.118,TCP,66,80  >  34527 [ACK] Seq=794 Ack=1608 Win=5746 Len=0 TSval=3623194186 TSecr=66310
2327,1291.797076,54.148.254.217,192.168.100.119,TCP,74,"443  >  58736 [SYN, ACK, ECE] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=758567470 TSecr=752836472 WS=512"
2328,1291.914758,192.168.100.119,54.201.185.41,TCP,78,"58737  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=128 TSval=752836725 TSecr=0 SACK_PERM"
2329,1291.917005,192.168.100.119,54.148.254.217,TCP,66,58736  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=752836781 TSecr=758567470
2330,1291.918254,192.168.100.119,54.148.254.217,TLSv1.2,277,Client Hello (SNI=brahe.apptimize.com)
2331,1292.105903,192.168.100.119,17.248.147.48,TLSv1.2,97,Encrypted Alert
2332,1292.106148,192.168.100.119,17.248.147.48,TCP,66,"58729  >  443 [FIN, ACK] Seq=60528 Ack=17310 Win=131072 Len=0 TSval=752836916 TSecr=34758347"
2333,1292.108646,54.201.185.41,192.168.100.119,TCP,74,"443  >  58737 [SYN, ACK, ECE] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=1133649884 TSecr=752836725 WS=512"
2334,1292.111644,192.168.100.119,54.201.185.41,TCP,60,58737  >  443 [RST] Seq=1 Win=0 Len=0
2335,1292.119146,54.148.254.217,192.168.100.119,TCP,66,443  >  58736 [ACK] Seq=1 Ack=212 Win=30720 Len=0 TSval=758567819 TSecr=752836781
2336,1292.119151,54.148.254.217,192.168.100.119,TLSv1.2,1514,Server Hello
2337,1292.119391,54.148.254.217,192.168.100.119,TLSv1.2,1447,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
2338,1292.123639,192.168.100.119,54.148.254.217,TCP,66,58736  >  443 [ACK] Seq=212 Ack=2830 Win=129664 Len=0 TSval=752836987 TSecr=758567820
2339,1292.155872,17.248.147.48,192.168.100.119,TCP,66,443  >  58729 [ACK] Seq=17310 Ack=60528 Win=153920 Len=0 TSval=34788716 TSecr=752836916
2340,1292.157368,17.248.147.48,192.168.100.119,TCP,66,"443  >  58729 [FIN, ACK] Seq=17310 Ack=60529 Win=153920 Len=0 TSval=34788716 TSecr=752836916"
2341,1292.256314,192.168.100.119,54.148.254.217,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
2342,1292.25931,192.168.100.119,17.248.147.48,TCP,66,58729  >  443 [ACK] Seq=60529 Ack=17311 Win=131072 Len=0 TSval=752837131 TSecr=34788716
2343,1292.447955,54.148.254.217,192.168.100.119,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
2344,1292.450952,192.168.100.119,54.148.254.217,TCP,66,58736  >  443 [ACK] Seq=338 Ack=2881 Win=130944 Len=0 TSval=752837312 TSecr=758568155
2345,1292.451201,192.168.100.119,54.148.254.217,TLSv1.2,404,Application Data
2346,1292.451702,192.168.100.119,54.148.254.217,TLSv1.2,1008,Application Data
2347,1292.643094,54.148.254.217,192.168.100.119,TCP,66,443  >  58736 [ACK] Seq=2881 Ack=1618 Win=33280 Len=0 TSval=758568350 TSecr=752837313
2348,1292.724299,54.148.254.217,192.168.100.119,TLSv1.2,115,"[TCP Previous segment not captured] , Application Data"
2349,1292.724304,54.148.254.217,192.168.100.119,TCP,484,"[TCP Out-Of-Order] 443  >  58736 [PSH, ACK] Seq=2881 Ack=1618 Win=33280 Len=418 TSval=758568430 TSecr=752837313"
2350,1292.724306,54.148.254.217,192.168.100.119,TCP,66,"443  >  58736 [FIN, ACK] Seq=3348 Ack=1618 Win=33280 Len=0 TSval=758568430 TSecr=752837313"
2351,1292.775268,192.168.100.119,54.148.254.217,TCP,78,[TCP Dup ACK 2344#1] 58736  >  443 [ACK] Seq=1618 Ack=2881 Win=131072 Len=0 TSval=752837636 TSecr=758568350 SLE=3299 SRE=3348
2352,1292.775518,192.168.100.119,54.148.254.217,TCP,66,58736  >  443 [ACK] Seq=1618 Ack=3348 Win=130560 Len=0 TSval=752837636 TSecr=758568430
2353,1292.775767,192.168.100.119,54.148.254.217,TCP,66,58736  >  443 [ACK] Seq=1618 Ack=3349 Win=130560 Len=0 TSval=752837636 TSecr=758568430
2354,1292.778766,192.168.100.119,54.148.254.217,TLSv1.2,97,Encrypted Alert
2355,1292.781014,192.168.100.119,54.148.254.217,TCP,66,"58736  >  443 [FIN, ACK] Seq=1649 Ack=3349 Win=131072 Len=0 TSval=752837641 TSecr=758568430"
2356,1292.891962,192.168.100.118,192.168.100.1,DNS,78,Standard query 0x0018 A bridge.meethue.com
2357,1292.892452,192.168.100.1,192.168.100.118,DNS,94,Standard query response 0x0018 A bridge.meethue.com A 130.211.93.93
